"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","CollMethd","REP","F_Record","PO4F","F_PO4F","NH4F","F_NH4F","NO2F","F_NO2F","NO3F","F_NO3F","NO23F","F_NO23F","CHLA_N","F_CHLA_N",
"job19nut  ","P",01/17/2019 9:45,0,1,1         ,1         ,"{COC} {PNP} {TSH} {WH1} {NNE} {WS1}",0.015,<-4> [SBL] ,0.041,<0>  ,0.016,<-4> [SBL] ,"",<-4> [SCB] ,0.022,<-4> [SBL] ,1.1,<0>  ,
"job19nut  ","P",01/17/2019 9:46,0,1,1         ,2         ,"{COC} {PNP} {TSH} {WH1} {NNE} {WS1}",0.015,<-4> [SBL] ,0.073,<0>  ,0.016,<-4> [SBL] ,"",<-4> [SCB] ,0.022,<-4> [SBL] ,1.1,<0>  ,
"job19nut  ","P",02/27/2019 8:55,0,1,1         ,1         ,"{COC} {PNP} {TSH} {WH0} {NE} {WS0}",0.015,<-4> [SBL] ,0.053,<0>  ,0.016,<-4> [SBL] ,"",<-4> [SCB] ,0.022,<-4> [SBL] ,0.8879397,<0>  ,
"job19nut  ","P",02/27/2019 8:56,0,1,1         ,2         ,"{COC} {PNP} {TSH} {WH0} {NE} {WS0}",0.015,<-4> [SBL] ,0.046,<0>  ,0.016,<-4> [SBL] ,"",<-4> [SCB] ,0.022,<-4> [SBL] ,0.89939696,<0>  ,
"job19nut  ","P",03/20/2019 9:05,0,1,1         ,1         ,"{COC} {PNP} {TSE} {WH1} {ESE} {WS1}",0.015,<-4> [SBL] ,0.027,<0>  ,0.016,<-4> [SBL] ,"",<-4> [SCB] ,0.055,<1> [SRD] ,0.561407,<0>  ,
"job19nut  ","P",03/20/2019 9:06,0,1,1         ,2         ,"{COC} {PNP} {TSE} {WH1} {ESE} {WS1}",0.015,<-4> [SBL] ,0.028,<0>  ,0.016,<-4> [SBL] ,"",<-4> [SCB] ,0.044,<1> [SRD] ,0.5728643,<0>  ,
"job19nut  ","P",04/11/2019 8:30,0,1,1         ,1         ,"{CPB} {PNP} {TSE} {WH1} {SE} {WS1}",0.015,<-4> [SBL] ,0.037,<1> [SRD] ,0.016,<-4> [SBL] ,"",<-4> [SCB] ,0.022,<-4> [SBL] ,"",<-2> [GDM] ,
"job19nut  ","P",04/11/2019 8:31,0,1,1         ,2         ,"{CPB} {PNP} {TSE} {WH1} {SE} {WS1}",0.015,<-4> [SBL] ,0.019,<1> [SRD] ,0.016,<-4> [SBL] ,"",<-4> [SCB] ,0.022,<-4> [SBL] ,"",<-2> [GDM] ,
"job19nut  ","P",05/08/2019 10:53,0,1,1         ,1         ,"{CSP} {PNP} {TSE} {WH2} {E} {WS2}",0.015,<-4> [SBL] ,0.01,<-4> [SBL] ,0.016,<-4> [SBL] ,"",<-4> [SCB] ,0.022,<-4> [SBL] ,"",<-2> [GDM] ,
"job19nut  ","P",05/08/2019 10:54,0,1,1         ,2         ,"{CSP} {PNP} {TSE} {WH2} {E} {WS2}",0.015,<-4> [SBL] ,0.01,<-4> [SBL] ,0.016,<-4> [SBL] ,"",<-4> [SCB] ,0.022,<-4> [SBL] ,"",<-2> [GDM] ,
"job19nut  ","P",07/02/2019 8:52,0,1,1         ,1         ,"{CSP} {PNP} {TSE} {WH0} {E} {WS1}",0.015,<-4> [SBL] ,0.026,<0>  ,0.016,<-4> [SBL] ,"",<-4> [SCB] ,0.022,<-4> [SBL] ,"",<-2> [GDM] ,
"job19nut  ","P",07/02/2019 8:53,0,1,1         ,2         ,"{CSP} {PNP} {TSE} {WH0} {E} {WS1}",0.015,<-4> [SBL] ,0.023,<0>  ,0.016,<-4> [SBL] ,"",<-4> [SCB] ,0.022,<-4> [SBL] ,"",<-2> [GDM] ,
"job19nut  ","P",07/16/2019 9:05,0,1,1         ,1         ,"{CSP} {PNP} {TSE} {WH1} {E} {WS1}",0.015,<-4> [SBL] ,0.01,<-4> [SBL] ,0.016,<-4> [SBL] ,"",<-4> [SCB] ,0.022,<-4> [SBL] ,"",<-2> [GDM] ,
"job19nut  ","P",07/16/2019 9:06,0,1,1         ,2         ,"{CSP} {PNP} {TSE} {WH1} {E} {WS1}",0.015,<-4> [SBL] ,0.01,<-4> [SBL] ,0.016,<-4> [SBL] ,"",<-4> [SCB] ,0.022,<-4> [SBL] ,"",<-2> [GDM] ,

